"researcher_id","researcher_name","academic_title","academic_level","publication_id","publication_title","publication_year","article_url","doi","journal","issn","eissn","abdc_rating","abdc_for","author_name_from_repository","researcher_match_method","researcher_match_confidence","abdc_match_method","abdc_match_status"
"uwa-finance-017","Rui Zhong","Associate Professor","D","fight-or-flight-the-response-of-institutional-shareholders-to-emp","Fight or Flight? The Response of Institutional Shareholders to Empty Creditors","2023","https://research-repository.uwa.edu.au/en/publications/fight-or-flight-the-response-of-institutional-shareholders-to-emp/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-007","Frank Liu","Associate Professor","D","financial-innovation-in-the-uranium-mining-sector-analysis-of-an-","Financial innovation in the uranium mining sector: analysis of an exchange-traded fund and its impact on trading characteristics of uranium stocks","2023","https://research-repository.uwa.edu.au/en/publications/financial-innovation-in-the-uranium-mining-sector-analysis-of-an-/","10.1108/JAL-03-2023-0038","Journal of Accounting Literature","0737-4607","","A","3501","Frank Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","financial-literacy-mediates-the-effect-between-verbal-intelligenc","Financial literacy mediates the effect between verbal intelligence and financial anxiety","2023","https://research-repository.uwa.edu.au/en/publications/financial-literacy-mediates-the-effect-between-verbal-intelligenc/","10.1016/j.paid.2022.112025","Personality and Individual Differences","0191-8869","","A","3507","Paul Gerrans","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-003","Dirk Baur","Professor","E","green-gold","Green gold","2023","https://research-repository.uwa.edu.au/en/publications/green-gold/","10.1080/20430795.2021.1974242","Journal of Sustainable Finance and Investment","2043-0795","","B","3502","Dirk G. Baur","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","heterogeneous-blockholders-and-enterprise-innovation-evidence-fro","Heterogeneous Blockholders and Enterprise Innovation: Evidence From the Mixed-Ownership Reform in China","2023","https://research-repository.uwa.edu.au/en/publications/heterogeneous-blockholders-and-enterprise-innovation-evidence-fro/","10.1177/21582440231207461","Sage Open","2158-2440","","","","Zhangxin Liu","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","how-productive-are-economics-and-finance-phds","How Productive Are Economics and Finance PhDs","2023","https://research-repository.uwa.edu.au/en/publications/how-productive-are-economics-and-finance-phds/","10.1111/1467-8462.12531","Australian Economic Review","1467-8462","","B","3801","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-016","Raymond Da Silva Rosa","Winthrop Professor","E","lower-defeat-thresholds-for-minority-shareholders-and-corporate-g","Lower Defeat Thresholds for Minority Shareholders and Corporate Governance: Evidence from the Australian “Two-Strikes” Rule","2023","https://research-repository.uwa.edu.au/en/publications/lower-defeat-thresholds-for-minority-shareholders-and-corporate-g/","10.2308/TAR-2020-0434","Accounting Review","0001-4826","","A*","3501","Raymond da Silva Rosa","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-007","Frank Liu","Associate Professor","D","patents-foreign-direct-investment-and-economic-growth-in-australi","Patents, foreign direct investment and economic growth in Australia, 1860–2010","2023","https://research-repository.uwa.edu.au/en/publications/patents-foreign-direct-investment-and-economic-growth-in-australi/","10.1111/aehr.12275","Asia-Pacific Economic History Review","","","B","3801","Zhangxin Liu","Pure profile URL","high","normalized journal title","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","performance-measurement-systems-design-choice-the-roles-of-politi","Performance measurement systems design choice: the roles of political connections and social networking on firm performance - evidence from China","2023","https://research-repository.uwa.edu.au/en/publications/performance-measurement-systems-design-choice-the-roles-of-politi/","10.1108/S1475-148820230000026003","","","","","","Vincent K. Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","political-corruption-and-green-innovation","Political corruption and green innovation","2023","https://research-repository.uwa.edu.au/en/publications/political-corruption-and-green-innovation/","10.1016/j.pacfin.2023.102169","Pacific Basin Finance Journal","0927-538X","","A","3502","Rui Zhong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-001","Chloe Ho","Senior Lecturer","C","price-fixing-agreement-and-accounting-reports-opaqueness","Price Fixing Agreement and Accounting Reports’ Opaqueness","2023","https://research-repository.uwa.edu.au/en/publications/price-fixing-agreement-and-accounting-reports-opaqueness/","","","","","","","Chloe Ho","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","price-fixing-agreement-and-accounting-reports-opaqueness","Price Fixing Agreement and Accounting Reports’ Opaqueness","2023","https://research-repository.uwa.edu.au/en/publications/price-fixing-agreement-and-accounting-reports-opaqueness/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-017","Rui Zhong","Associate Professor","D","price-fixing-agreement-and-future-stock-price-crash-risk","Price Fixing Agreement and Future Stock Price Crash Risk","2023","https://research-repository.uwa.edu.au/en/publications/price-fixing-agreement-and-future-stock-price-crash-risk/","","","","","","","Rui Zhong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-001","Chloe Ho","Senior Lecturer","C","price-fixing-agreement-and-future-stock-price-crash-risk","Price Fixing Agreement and Future Stock Price Crash Risk","2023","https://research-repository.uwa.edu.au/en/publications/price-fixing-agreement-and-future-stock-price-crash-risk/","","","","","","","Chloe Ho","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","product-innovativeness-in-marketing-new-brands","Product Innovativeness in Marketing New Brands","2023","https://research-repository.uwa.edu.au/en/publications/product-innovativeness-in-marketing-new-brands/","","","","","","","Vincent Chong","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-007","Frank Liu","Associate Professor","D","short-interest-and-the-stock-market-relation-with-news-sentiment-","Short interest and the stock market relation with news sentiment from traditional and social media sources","2023","https://research-repository.uwa.edu.au/en/publications/short-interest-and-the-stock-market-relation-with-news-sentiment-/","10.1111/1467-8454.12297","Australian Economic Papers","0004-900X","","B","3801","Zhangxin (Frank) Liu","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-013","Lee Smales","Professor","E","short-interest-and-the-stock-market-relation-with-news-sentiment-","Short interest and the stock market relation with news sentiment from traditional and social media sources","2023","https://research-repository.uwa.edu.au/en/publications/short-interest-and-the-stock-market-relation-with-news-sentiment-/","10.1111/1467-8454.12297","Australian Economic Papers","0004-900X","","B","3801","Lee A. A. Smales","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-012","Lai Hoang","Lecturer","B","strategic-trading-by-insiders-in-the-presence-of-institutional-in","Strategic trading by insiders in the presence of institutional investors","2023","https://research-repository.uwa.edu.au/en/publications/strategic-trading-by-insiders-in-the-presence-of-institutional-in/","10.1016/j.finmar.2022.100802","Journal of Financial Markets","1386-4181","","A*","3502","Lai T. Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","strategic-trading-by-insiders-in-the-presence-of-institutional-in","Strategic trading by insiders in the presence of institutional investors","2023","https://research-repository.uwa.edu.au/en/publications/strategic-trading-by-insiders-in-the-presence-of-institutional-in/","10.1016/j.finmar.2022.100802","Journal of Financial Markets","1386-4181","","A*","3502","Joey Wenling Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-012","Lai Hoang","Lecturer","B","sustainable-institutional-investment-in-the-covid-19-pandemic","Sustainable Institutional Investment in the COVID-19 Pandemic","2023","https://research-repository.uwa.edu.au/en/publications/sustainable-institutional-investment-in-the-covid-19-pandemic/","10.1177/03128962221078943","Australian Journal of Management","0312-8962","","A","3502","Lai Hoang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-009","Joey Yang","Associate Professor","D","sustainable-institutional-investment-in-the-covid-19-pandemic","Sustainable Institutional Investment in the COVID-19 Pandemic","2023","https://research-repository.uwa.edu.au/en/publications/sustainable-institutional-investment-in-the-covid-19-pandemic/","10.1177/03128962221078943","Australian Journal of Management","0312-8962","","A","3502","Joey Yang","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-022","Yihui Lan","Senior Lecturer","C","temperature-storage-and-natural-gas-futures-prices","Temperature, storage, and natural gas futures prices","2023","https://research-repository.uwa.edu.au/en/publications/temperature-storage-and-natural-gas-futures-prices/","10.1002/fut.22402","Journal of Futures Markets","0270-7314","","A","3502","Yihui Lan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","the-association-between-intelligence-and-financial-literacy-a-con","The association between intelligence and financial literacy: A conceptual and meta-analytic review","2023","https://research-repository.uwa.edu.au/en/publications/the-association-between-intelligence-and-financial-literacy-a-con/","10.1016/j.intell.2023.101781","Intelligence","0160-2896","","","","Paul Gerrans","Pure profile URL","high","unmatched","unmatched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effect-of-ethical-commitment-reminder-and-reciprocity-in-the-","The Effect of Ethical Commitment Reminder and Reciprocity in the Workplace on Misreporting","2023","https://research-repository.uwa.edu.au/en/publications/the-effect-of-ethical-commitment-reminder-and-reciprocity-in-the-/","10.1007/s10551-022-05237-4","Journal of Business Ethics","0167-4544","","A","3507","Vincent K. Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effect-of-non-financial-performance-measures-organisational-p","The effect of non-financial performance measures, organisational politics and political skill on job performance: Evidence from China","2023","https://research-repository.uwa.edu.au/en/publications/the-effect-of-non-financial-performance-measures-organisational-p/","10.1111/acfi.12984","Accounting and Finance","0810-5391","","A","3501","Vincent K. Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-020","Vincent Chong","Head of Department","","the-effect-of-nonfinancial-performance-measures-absorptive-capaci","The effect of nonfinancial performance measures, absorptive capacity, and organizational learning on innovation performance","2023","https://research-repository.uwa.edu.au/en/publications/the-effect-of-nonfinancial-performance-measures-absorptive-capaci/","10.1007/s00187-023-00355-0","Journal of Management Control","2191-4761","","A","3501","Vincent K. Chong","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-010","Kam Chan","Associate Professor","D","the-effectiveness-of-crude-oil-futureshedging-during-infectious-d","The effectiveness of crude oil futureshedging during infectious disease outbreaks in the 21st century","2023","https://research-repository.uwa.edu.au/en/publications/the-effectiveness-of-crude-oil-futureshedging-during-infectious-d/","10.1002/fut.22447","Journal of Futures Markets","0270-7314","","A","3502","Kam Chan","Pure profile URL","high","ISSN/eISSN","matched"
"uwa-finance-015","Paul Gerrans","Professor","E","the-fear-of-missing-out-on-cryptocurrency-and-stock-investments-d","The fear of missing out on cryptocurrency and stock investments: Direct and indirect effects of financial literacy and risk tolerance","2023","https://research-repository.uwa.edu.au/en/publications/the-fear-of-missing-out-on-cryptocurrency-and-stock-investments-d/","10.1017/flw.2023.6","Journal of Financial Literacy and Wellbeing","2753-3212","","","","Paul Gerrans","Pure profile URL","high","unmatched","unmatched"
